tahun,nama_provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,jenis_pekerajaan,jumlah
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Belum/Tidak Bekerja,3133
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Mengurus Rumah Tangga,4287
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pelajar/Mahasiswa,5423
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pensiunan,99
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pegawai Negeri Sipil,87
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Tentara Nasional Indonesia,12
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Kepolisian RI,9
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Petani/Pekebun,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Konstruksi,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan Swasta,6878
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan BUMN,24
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Karyawan Honorer,11
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Buruh Harian Lepas,333
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pembantu Rumah Tangga,4
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Tukang Jahit,6
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Penata Rambut,2
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Mekanik,9
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Seniman,10
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perancang Busana,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pendeta,29
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pastor,24
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Wartawan,7
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Anggota DPR-RI,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Dosen,16
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Guru,95
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pengacara,4
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Notaris,5
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Arsitek,4
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Akuntan,2
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Konsultan,5
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Dokter,58
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Bidan,3
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perawat,6
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Apoteker,2
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pelaut,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Sopir,54
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pedagang,263
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Biarawati,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Wiraswasta,1022
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Lainnya,33
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Belum/Tidak Bekerja,2631
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Mengurus Rumah Tangga,3536
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pelajar/Mahasiswa,4036
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pensiunan,112
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pegawai Negeri Sipil,179
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Tentara Nasional Indonesia,724
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Kepolisian RI,13
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perdagangan,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Industri,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan Swasta,5376
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan BUMN,24
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan BUMD,8
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan Honorer,18
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Buruh Harian Lepas,265
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pembantu Rumah Tangga,9
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Tukang Jahit,6
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Penata Rambut,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Mekanik,3
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Seniman,9
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pendeta,10
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pastor,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Wartawan,5
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Dosen,19
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Guru,64
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pengacara,10
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Notaris,7
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Arsitek,3
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Konsultan,3
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Dokter,86
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Bidan,22
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perawat,21
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Apoteker,2
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Penyiar Televisi,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pelaut,4
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Sopir,74
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pedagang,104
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Wiraswasta,964
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Lainnya,34
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Belum/Tidak Bekerja,1681
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Mengurus Rumah Tangga,2696
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pelajar/Mahasiswa,3147
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pensiunan,48
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pegawai Negeri Sipil,88
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Tentara Nasional Indonesia,10
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Kepolisian RI,7
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Industri,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Konstruksi,3
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan Swasta,3686
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan BUMN,24
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan BUMD,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan Honorer,24
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Buruh Harian Lepas,300
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pembantu Rumah Tangga,3
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Tukang Jahit,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Seniman,11
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Penterjemah,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pendeta,6
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Wartawan,5
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Anggota DPD,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Dosen,15
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Guru,35
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pengacara,7
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Dokter,31
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Bidan,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Perawat,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Apoteker,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pelaut,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Sopir,27
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pedagang,150
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Biarawati,28
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Wiraswasta,866
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Lainnya,27
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Belum/Tidak Bekerja,3840
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Mengurus Rumah Tangga,5232
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pelajar/Mahasiswa,5869
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pensiunan,105
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pegawai Negeri Sipil,129
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tentara Nasional Indonesia,17
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Kepolisian RI,15
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Industri,2
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Transportasi,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan Swasta,7452
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan BUMN,22
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan Honorer,21
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Buruh Harian Lepas,516
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pembantu Rumah Tangga,6
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tukang Cukur,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tukang Jahit,18
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tukang Gigi,2
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Mekanik,6
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Seniman,3
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pendeta,6
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Wartawan,13
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Ustadz/Mubaligh,2
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Dosen,12
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Guru,141
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pengacara,2
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Notaris,3
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Konsultan,3
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Dokter,35
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Bidan,5
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Perawat,7
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Psikiater/Psikolog,1
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Sopir,134
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pedagang,368
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Biarawati,3
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Wiraswasta,1246
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Lainnya,50
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Belum/Tidak Bekerja,2252
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Mengurus Rumah Tangga,3436
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pelajar/Mahasiswa,3567
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pensiunan,57
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pegawai Negeri Sipil,60
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tentara Nasional Indonesia,71
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Kepolisian RI,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perdagangan,2
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Nelayan/Perikanan,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Industri,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Konstruksi,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan Swasta,4287
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan BUMN,16
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan Honorer,16
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Buruh Harian Lepas,269
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Buruh Tani/Perkebunan,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pembantu Rumah Tangga,6
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tukang Jahit,2
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Penata Rias,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Mekanik,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Seniman,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tabib,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Penterjemah,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pendeta,20
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pastor,8
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Wartawan,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Dosen,11
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Guru,69
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pengacara,4
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Notaris,4
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Arsitek,2
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Konsultan,4
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Dokter,55
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Bidan,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perawat,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Peneliti,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Sopir,62
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pedagang,390
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Biarawati,21
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Wiraswasta,1115
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Lainnya,27
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Belum/Tidak Bekerja,4834
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Mengurus Rumah Tangga,7212
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pelajar/Mahasiswa,8024
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pensiunan,57
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pegawai Negeri Sipil,77
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tentara Nasional Indonesia,19
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Kepolisian RI,19
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perdagangan,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Petani/Pekebun,2
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Konstruksi,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan Swasta,9379
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan BUMN,13
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan Honorer,9
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Buruh Harian Lepas,1038
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pembantu Rumah Tangga,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tukang Batu,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tukang Jahit,7
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Mekanik,6
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Seniman,4
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pendeta,9
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Wartawan,8
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Anggota DPR-RI,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Dosen,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Guru,125
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pengacara,5
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Dokter,26
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Bidan,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perawat,16
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Apoteker,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Psikiater/Psikolog,2
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pelaut,2
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Sopir,79
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pedagang,192
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Biarawati,2
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Wiraswasta,2266
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Lainnya,79
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Belum/Tidak Bekerja,3966
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Mengurus Rumah Tangga,6182
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pelajar/Mahasiswa,6932
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pensiunan,101
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pegawai Negeri Sipil,57
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Tentara Nasional Indonesia,22
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Kepolisian RI,14
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Perdagangan,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Petani/Pekebun,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Nelayan/Perikanan,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Industri,5
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Konstruksi,4
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Transportasi,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan Swasta,8005
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan BUMN,6
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan Honorer,4
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Buruh Harian Lepas,673
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Buruh Tani/Perkebunan,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pembantu Rumah Tangga,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Tukang Jahit,16
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Penata Rias,2
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Penata Rambut,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Mekanik,8
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Seniman,8
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pendeta,25
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Wartawan,6
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Ustadz/Mubaligh,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Dosen,11
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Guru,108
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pengacara,8
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Akuntan,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Konsultan,3
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Dokter,35
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Bidan,4
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Perawat,15
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Apoteker,1
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pelaut,6
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Sopir,136
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pedagang,256
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Biarawati,4
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Wiraswasta,1706
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Lainnya,53
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Belum/Tidak Bekerja,2642
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Mengurus Rumah Tangga,4384
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Pelajar/Mahasiswa,4960
