tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Tukang Jahit,6
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Penata Rambut,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Mekanik,9
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Seniman,8
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perancang Busana,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pendeta,28
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pastor,26
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Wartawan,8
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Anggota DPR-RI,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Dosen,9
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Guru,61
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pengacara,3
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Notaris,5
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Arsitek,4
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Akuntan,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Konsultan,6
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Dokter,60
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Bidan,3
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perawat,6
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Apoteker,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pelaut,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Sopir,55
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pedagang,243
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Biarawati,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Wiraswasta,1015
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Lainnya,95
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Belum/Tidak Bekerja,2480
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Mengurus Rumah Tangga,3532
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pelajar/Mahasiswa,4124
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pensiunan,144
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pegawai Negeri Sipil,154
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Tentara Nasional Indonesia,725
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Kepolisian RI,16
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perdagangan,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Industri,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan Swasta,5446
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan BUMN,19
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan BUMD,9
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Karyawan Honorer,21
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Buruh Harian Lepas,268
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pembantu Rumah Tangga,8
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Tukang Jahit,6
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Penata Rambut,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Mekanik,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Seniman,9
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pendeta,10
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pastor,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Wartawan,6
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Anggota DPRD Provinsi,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Dosen,14
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Guru,44
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pengacara,12
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Notaris,7
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Arsitek,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Konsultan,3
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Dokter,91
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Bidan,21
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perawat,20
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Apoteker,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Penyiar Televisi,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pelaut,5
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Sopir,71
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pedagang,105
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Wiraswasta,986
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Lainnya,51
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Belum/Tidak Bekerja,1579
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Mengurus Rumah Tangga,2652
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pelajar/Mahasiswa,3206
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pensiunan,57
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pegawai Negeri Sipil,71
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Tentara Nasional Indonesia,9
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Kepolisian RI,7
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Industri,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Konstruksi,3
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan Swasta,3678
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan BUMN,19
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan BUMD,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Karyawan Honorer,26
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Buruh Harian Lepas,299
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pembantu Rumah Tangga,3
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Tukang Jahit,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Seniman,11
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Penterjemah,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pendeta,6
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Wartawan,5
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Anggota DPD,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Dosen,10
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Guru,26
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pengacara,8
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Konsultan,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Dokter,32
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Perawat,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Apoteker,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pelaut,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Sopir,27
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pedagang,147
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Biarawati,25
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Wiraswasta,853
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Lainnya,59
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Belum/Tidak Bekerja,3539
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Mengurus Rumah Tangga,5247
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pelajar/Mahasiswa,6129
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pensiunan,148
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pegawai Negeri Sipil,106
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tentara Nasional Indonesia,20
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Kepolisian RI,13
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Petani/Pekebun,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Industri,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Konstruksi,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Transportasi,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan Swasta,7552
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan BUMN,19
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Karyawan Honorer,21
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Buruh Harian Lepas,532
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pembantu Rumah Tangga,5
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tukang Cukur,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tukang Jahit,14
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Tukang Gigi,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Mekanik,6
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Seniman,4
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pendeta,5
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Wartawan,12
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Ustadz/Mubaligh,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Dosen,11
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Guru,115
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pengacara,2
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Notaris,3
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Konsultan,3
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Dokter,35
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Bidan,5
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Perawat,6
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Psikiater/Psikolog,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pelaut,1
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Sopir,125
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Pedagang,356
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Biarawati,3
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Wiraswasta,1247
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,Lainnya,133
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Belum/Tidak Bekerja,1981
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Mengurus Rumah Tangga,3375
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pelajar/Mahasiswa,3622
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pensiunan,85
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pegawai Negeri Sipil,57
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tentara Nasional Indonesia,64
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Kepolisian RI,3
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perdagangan,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Nelayan/Perikanan,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Industri,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Konstruksi,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan Swasta,4473
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan BUMN,15
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Karyawan Honorer,16
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Buruh Harian Lepas,264
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Buruh Tani/Perkebunan,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pembantu Rumah Tangga,6
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tukang Jahit,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Penata Rias,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Mekanik,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Seniman,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Tabib,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Penterjemah,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pendeta,19
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pastor,8
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Wartawan,3
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Anggota DPR-RI,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Dosen,7
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Guru,53
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pengacara,4
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Notaris,4
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Arsitek,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Konsultan,3
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Dokter,58
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Bidan,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perawat,4
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Peneliti,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Sopir,58
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pedagang,374
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Biarawati,21
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Wiraswasta,1141
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Lainnya,80
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Belum/Tidak Bekerja,4562
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Mengurus Rumah Tangga,7107
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pelajar/Mahasiswa,8169
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pensiunan,72
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pegawai Negeri Sipil,62
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tentara Nasional Indonesia,21
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Kepolisian RI,20
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perdagangan,4
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Petani/Pekebun,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Konstruksi,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan Swasta,9369
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan BUMN,10
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Karyawan Honorer,9
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Buruh Harian Lepas,1024
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pembantu Rumah Tangga,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tukang Batu,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Tukang Jahit,7
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Mekanik,7
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Seniman,3
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pendeta,8
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Wartawan,7
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Dosen,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Guru,81
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pengacara,6
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Dokter,24
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Bidan,4
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perawat,14
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Psikiater/Psikolog,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pelaut,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Sopir,73
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pedagang,189
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Biarawati,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Wiraswasta,2239
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Lainnya,173
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Belum/Tidak Bekerja,3495
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Mengurus Rumah Tangga,6054
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pelajar/Mahasiswa,7353
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pensiunan,104
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pegawai Negeri Sipil,55
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Tentara Nasional Indonesia,22
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Kepolisian RI,14
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Perdagangan,3
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Petani/Pekebun,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Nelayan/Perikanan,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Industri,4
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Konstruksi,5
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Transportasi,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan Swasta,7928
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan BUMN,4
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Karyawan Honorer,3
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Buruh Harian Lepas,658
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Buruh Tani/Perkebunan,3
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pembantu Rumah Tangga,3
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Tukang Jahit,14
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Penata Rias,2
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Penata Rambut,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Mekanik,5
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Seniman,7
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pendeta,24
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Wartawan,6
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Ustadz/Mubaligh,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Anggota DPRD Provinsi,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Dosen,9
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Guru,70
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pengacara,8
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Arsitek,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Akuntan,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Konsultan,3
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Dokter,32
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Bidan,4
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Perawat,12
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Apoteker,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pelaut,6
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Sopir,127
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pedagang,245
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Biarawati,4
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Wiraswasta,1688
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Lainnya,103
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Belum/Tidak Bekerja,2246
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Mengurus Rumah Tangga,4319
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Pelajar/Mahasiswa,5269
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Pensiunan,199
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Pegawai Negeri Sipil,85
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Tentara Nasional Indonesia,18
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Kepolisian RI,4
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Nelayan/Perikanan,1
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Industri,3
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Karyawan Swasta,6194
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Karyawan BUMN,44
